Category,Word,FirstLetter,Word,Freq
Fluss,Torfmoorsee,T,Torfmoorsee,1
Fluss,Torgelower See,T,Torgelower See,1
Fluss,Tornowsee,T,Tornowsee,1
Fluss,Totengraben,T,Totengraben,1
Fluss,Totenkopf,T,Totenkopf,16
Fluss,Totenmaar,T,Totenmaar,2
Fluss,Trämmersee,T,Trämmersee,2
Fluss,Tranitz,T,Tranitz,4
Fluss,Tränkebach,T,Tränkebach,1
Fluss,Traubach,T,Traubach,1
Fluss,Traun,T,Traun,36
Fluss,Traunbach,T,Traunbach,1
Fluss,Trave,T,Trave,27
Fluss,Trebel,T,Trebel,3
Fluss,Trebesch,T,Trebesch,1
Fluss,Trebgast,T,Trebgast,5
Fluss,Treene,T,Treene,7
Fluss,Treisbach,T,Treisbach,1
Fluss,Trentsee,T,Trentsee,1
Fluss,Trettach,T,Trettach,3
Fluss,Tribberbach,T,Tribberbach,1
Fluss,Trieb,T,Trieb,43
Fluss,Triebel,T,Triebel,16
Fluss,Triebes,T,Triebes,9
Fluss,Triebisch,T,Triebisch,4
Fluss,Triebitzbach,T,Triebitzbach,1
Fluss,Triftkanal,T,Triftkanal,1
Fluss,Trog,T,Trog,33
Fluss,Trünnensee,T,Trünnensee,1
Fluss,Truppach,T,Truppach,1
Fluss,Truse,T,Truse,1
Fluss,Trutenbach,T,Trutenbach,1
Fluss,Tübbecke,T,Tübbecke,1
Fluss,Tumbach,T,Tumbach,2
Fluss,Tunisee,T,Tunisee,1
Fluss,Twernsee,T,Twernsee,2
Fluss,Twiste,T,Twiste,5
Fluss,Tzschernitzteich,T,Tzschernitzteich,1
Fluss,Übach,Ü,Übach,4
Fluss,Übelbach,Ü,Übelbach,7
Fluss,Überfallhase,Ü,Überfallhase,1
Fluss,Überlaufgraben,Ü,Überlaufgraben,1
Fluss,Überleiter,Ü,Überleiter,2
Fluss,Überleitungsstollen,Ü,Überleitungsstollen,1
Fluss,Überlinger See,Ü,Überlinger See,2
Fluss,Uchte,U,Uchte,3
Fluss,Ucker,U,Ucker,1
Fluss,Uecker,U,Uecker,29
Fluss,Uelfe,U,Uelfe,1
Fluss,Uffe,U,Uffe,1
Fluss,Uhlbach,U,Uhlbach,4
Fluss,Uhlgraben,U,Uhlgraben,1
Fluss,Ukleisee,U,Ukleisee,2
Fluss,Ulfa,U,Ulfa,1
Fluss,Ulfe,U,Ulfe,2
Fluss,Ulmener Maar,U,Ulmener Maar,1
Fluss,Ulster,U,Ulster,33
Fluss,Umbach,U,Umbach,10
Fluss,Umbeck,U,Umbeck,1
Fluss,Umflut,U,Umflut,4
Fluss,Umflutkanal,U,Umflutkanal,2
Fluss,Umlaufkanal,U,Umlaufkanal,3
Fluss,Undank,U,Undank,1
Fluss,Unsinnbach,U,Unsinnbach,2
Fluss,Unstrut,U,Unstrut,19
Fluss,Unterbach,U,Unterbach,11
Fluss,Unterbacher See,U,Unterbacher See,3
Fluss,Unterbacher See,U,Unterbacher See,5
Fluss,Untere Havel,U,Untere Havel,3
Fluss,Untere Havel,U,Untere Havel,4
Fluss,Untere Havel-Wasserstraße,U,Untere Havel-Wasserstraße,1
Fluss,Unterems,U,Unterems,2
Fluss,Untergraben,U,Untergraben,3
Fluss,Unterlauf,U,Unterlauf,101
Fluss,Unterschleißheimer See,U,Unterschleißheimer See,1
Fluss,Untersee,U,Untersee,20
Fluss,Untertrave,U,Untertrave,3
Fluss,Unteruckersee,U,Unteruckersee,3
Fluss,Unterwarnow,U,Unterwarnow,1
Fluss,Unterwasserkanal,U,Unterwasserkanal,3
Fluss,Untreubach,U,Untreubach,1
Fluss,Untreue,U,Untreue,110
Fluss,Untreusee,U,Untreusee,2
Fluss,Urach,U,Urach,29
Fluss,Uracher Wasserfall,U,Uracher Wasserfall,1
Fluss,Urbach,U,Urbach,26
Fluss,Urfe,U,Urfe,1
Fluss,Urff,U,Urff,2
Fluss,Urft,U,Urft,1
Fluss,Urfttalsperre,U,Urfttalsperre,2
Fluss,Ursbach,U,Ursbach,1
Fluss,Ursee,U,Ursee,1
Fluss,Urselbach,U,Urselbach,2
Fluss,Ursprungbach,U,Ursprungbach,1
Fluss,Usa,U,Usa,7
Fluss,Usedomer See,U,Usedomer See,1
Fluss,Useriner See,U,Useriner See,1
Fluss,Utenbach,U,Utenbach,1
Fluss,Valepp,V,Valepp,3
Fluss,Valme,V,Valme,4
Fluss,Valznerweiher,V,Valznerweiher,2
Fluss,Vatteröder Teich,V,Vatteröder Teich,2
Fluss,Vechte,V,Vechte,8
Fluss,Veischede,V,Veischede,1
Fluss,Venekotensee,V,Venekotensee,1
Fluss,Verbindungskanal,V,Verbindungskanal,5
Fluss,Vereinigte Mulde,V,Vereinigte Mulde,2
Fluss,Vers,V,Vers,165
Fluss,Verse,V,Verse,164
Fluss,Versetalsperre,V,Versetalsperre,1
Fluss,Victoriasee,V,Victoriasee,5
Fluss,Viehbach,V,Viehbach,1
Fluss,Vierbach,V,Vierbach,2
Fluss,Vierer See,V,Vierer See,1
Fluss,Vieselbach,V,Vieselbach,5
Fluss,Viktoriasee,V,Viktoriasee,8
Fluss,Vils,V,Vils,15
Fluss,Vilstalsee,V,Vilstalsee,1
Fluss,Vilzsee,V,Vilzsee,1
Fluss,Violenbach,V,Violenbach,1
Fluss,Vlattener Bach,V,Vlattener Bach,1
Fluss,Vogelbach,V,Vogelbach,7
Fluss,Volkach,V,Volkach,40
Fluss,Volme,V,Volme,8
Fluss,Vombach,V,Vombach,1
Fluss,Vorbach,V,Vorbach,4
Fluss,Vörder See,V,Vörder See,2
Fluss,Vorderer Lech,V,Vorderer Lech,1
Fluss,Vorflutgraben,V,Vorflutgraben,1
Fluss,Vorwärmer,V,Vorwärmer,1
Fluss,Vorwerksteich,V,Vorwerksteich,1
Fluss,Voßkanal,V,Voßkanal,1
Fluss,Waaggraben,W,Waaggraben,1
Fluss,Wabe,W,Wabe,22
Fluss,Wachbach,W,Wachbach,2
Fluss,Wachenbach,W,Wachenbach,1
Fluss,Wadrill,W,Wadrill,2
Fluss,Wagenfelder Aue,W,Wagenfelder Aue,1
Fluss,Waginger See,W,Waginger See,3
Fluss,Wahlbach,W,Wahlbach,4
Fluss,Wahlebach,W,Wahlebach,1
Fluss,Waidbach,W,Waidbach,1
Fluss,Wakenitz,W,Wakenitz,5
Fluss,Walchensee,W,Walchensee,14
Fluss,Waldach,W,Waldach,2
Fluss,Waldbach,W,Waldbach,17
Fluss,Waldbad,W,Waldbad,30
Fluss,Walder Altmühl,W,Walder Altmühl,2
Fluss,Walderbach,W,Walderbach,1
Fluss,Waldfriedensee,W,Waldfriedensee,1
Fluss,Waldmattensee,W,Waldmattensee,1
Fluss,Waldnaab,W,Waldnaab,13
Fluss,Waldschwaigsee,W,Waldschwaigsee,2
Fluss,Waldsee,W,Waldsee,67
Fluss,Waldteich,W,Waldteich,1
Fluss,Waldwasser,W,Waldwasser,1
Fluss,Waldweiher,W,Waldweiher,2
Fluss,Walgenbach,W,Walgenbach,2
Fluss,Walkersbach,W,Walkersbach,2
Fluss,Wallbach,W,Wallbach,6
Fluss,Walle,W,Walle,20
Fluss,Wallendorfer See,W,Wallendorfer See,1
Fluss,Wallersbach,W,Wallersbach,1
Fluss,Wallersee,W,Wallersee,8
Fluss,Wallgraben,W,Wallgraben,16
Fluss,Wallsee,W,Wallsee,15
Fluss,Walluf,W,Walluf,6
Fluss,Walzbach,W,Walzbach,1
Fluss,Wambach,W,Wambach,16
Fluss,Wambachsee,W,Wambachsee,1
Fluss,Wande,W,Wande,1
Fluss,Wandlitzer See,W,Wandlitzer See,1
Fluss,Wandse,W,Wandse,1
Fluss,Wanne,W,Wanne,117
Fluss,Wannebach,W,Wannebach,1
Fluss,Wapel,W,Wapel,1
Fluss,Wardersee,W,Wardersee,1
Fluss,Warmbach,W,Warmbach,3
Fluss,Warme,W,Warme,51
Fluss,Warme Bode,W,Warme Bode,1
Fluss,Warmenau,W,Warmenau,3
Fluss,Warnau,W,Warnau,3
Fluss,Warne,W,Warne,6
Fluss,Warnow,W,Warnow,19
Fluss,Wartangergraben,W,Wartangergraben,1
Fluss,Wasbek,W,Wasbek,2
Fluss,Waschteich,W,Waschteich,1
Fluss,Wasenbach,W,Wasenbach,1
Fluss,Wassergewinnungsanlage,W,Wassergewinnungsanlage,1
Fluss,Wassergraben,W,Wassergraben,88
Fluss,Wässernach,W,Wässernach,1
Fluss,Wasserstrich,W,Wasserstrich,1
Fluss,Wässerung,W,Wässerung,6
Fluss,Wasserweg,W,Wasserweg,40
Fluss,Watering,W,Watering,1
Fluss,Watter,W,Watter,6
Fluss,Wechselgraben,W,Wechselgraben,1
Fluss,Wedde,W,Wedde,7
Fluss,Weende,W,Weende,7
Fluss,Weesener Bach,W,Weesener Bach,1
Fluss,Wehebach,W,Wehebach,1
Fluss,Wehle,W,Wehle,3
Fluss,Wehra,W,Wehra,2
Fluss,Wehrbach,W,Wehrbach,1
Fluss,Wehre,W,Wehre,41
Fluss,Weibe,W,Weibe,6
Fluss,Weid,W,Weid,3
Fluss,Weida,W,Weida,40
Fluss,Weidach,W,Weidach,7
Fluss,Weidbach,W,Weidbach,2
Fluss,Weidenbach,W,Weidenbach,17
Fluss,Weides,W,Weides,1
Fluss,Weidgraben,W,Weidgraben,1
Fluss,Weierbach,W,Weierbach,2
Fluss,Weihe,W,Weihe,137
Fluss,Weiher,W,Weiher,183
Fluss,Weiherbach,W,Weiherbach,2
Fluss,Weihung,W,Weihung,6
Fluss,Weil,W,Weil,4141
Fluss,Weilach,W,Weilach,1
Fluss,Weilbach,W,Weilbach,7
Fluss,Weilerbach,W,Weilerbach,6
Fluss,Weilersbach,W,Weilersbach,4
Fluss,Weinbach,W,Weinbach,3
Fluss,Weinfelder Maar,W,Weinfelder Maar,3
Fluss,Weisach,W,Weisach,2
Fluss,Weisbach,W,Weisbach,3
Fluss,Weismain,W,Weismain,9
Fluss,Weismainquelle,W,Weismainquelle,1
Fluss,Weiß,W,Weiß,895
Fluss,Weißach,W,Weißach,4
Fluss,Weissbach,W,Weissbach,1
Fluss,Weißbach,W,Weißbach,18
Fluss,Weiße Elster,W,Weiße Elster,18
Fluss,Weiße Elster,W,Weiße Elster,20
Fluss,Weiße Mulde,W,Weiße Mulde,1
Fluss,Weiße Traun,W,Weiße Traun,1
Fluss,Weißenbach,W,Weißenbach,20
Fluss,Weissenbach,W,Weissenbach,5
Fluss,Weißensee,W,Weißensee,67
Fluss,Weißenstädter See,W,Weißenstädter See,2
Fluss,Weißer Main,W,Weißer Main,1
Fluss,Weißer Schöps,W,Weißer Schöps,1
Fluss,Weißer See,W,Weißer See,3
Fluss,Weisser See,W,Weisser See,3
Fluss,Weitsee,W,Weitsee,1
Fluss,Welda,W,Welda,12
Fluss,Welkenbach,W,Welkenbach,1
Fluss,Wellbach,W,Wellbach,1
Fluss,Welle,W,Welle,787
Fluss,Wellsee,W,Wellsee,1
Fluss,Welsbach,W,Welsbach,1
Fluss,Welse,W,Welse,12
Fluss,Weltersbach,W,Weltersbach,2
Fluss,Wembach,W,Wembach,2
Fluss,Wende,W,Wende,941
Fluss,Wendebach,W,Wendebach,3
Fluss,Wenne,W,Wenne,3
Fluss,Wenzenbach,W,Wenzenbach,5
Fluss,Werbe,W,Werbe,8
Fluss,Werbeliner See,W,Werbeliner See,1
Fluss,Werbellinsee,W,Werbellinsee,5
Fluss,Werde,W,Werde,194
Fluss,Werdersee,W,Werdersee,6
Fluss,Werkkanal,W,Werkkanal,1
Fluss,Werlsee,W,Werlsee,1
Fluss,Wern,W,Wern,4
Fluss,Wernsbach,W,Wernsbach,3
Fluss,Werra,W,Werra,53
Fluss,Werratalsee,W,Werratalsee,4
Fluss,Werre,W,Werre,16
Fluss,Werse,W,Werse,5
Fluss,Wertach,W,Wertach,21
Fluss,Werthenbach,W,Werthenbach,1
Fluss,Weschnitz,W,Weschnitz,4
Fluss,Wesel-Datteln-Kanal,W,Wesel-Datteln-Kanal,4
Fluss,Wesenitz,W,Wesenitz,1
Fluss,Weser,W,Weser,289
Fluss,Weser-Elbe-Kanal,W,Weser-Elbe-Kanal,1
Fluss,Wesseker See,W,Wesseker See,1
Fluss,Weßlinger See,W,Weßlinger See,3
Fluss,Weßlinger See,W,Weßlinger See,4
Fluss,West,W,West,1771
Fluss,Westaue,W,Westaue,1
Fluss,Westensee,W,Westensee,6
Fluss,Wester,W,Wester,8
Fluss,Westerbach,W,Westerbach,1
Fluss,Westerbeck,W,Westerbeck,4
Fluss,Westerheversand,W,Westerheversand,2
Fluss,Westernach,W,Westernach,2
Fluss,Westernbach,W,Westernbach,1
Fluss,Westhofen,W,Westhofen,5
Fluss,Westoder,W,Westoder,2
Fluss,Westsee,W,Westsee,1
Fluss,Wetering,W,Wetering,3
Fluss,Wethau,W,Wethau,4
Fluss,Wetschaft,W,Wetschaft,1
Fluss,Wettebach,W,Wettebach,1
Fluss,Wettelbach,W,Wettelbach,1
Fluss,Wetter,W,Wetter,2811
Fluss,Wetterbach,W,Wetterbach,1
Fluss,Wettern,W,Wettern,3
Fluss,Wettersbach,W,Wettersbach,2
Fluss,Weyerbach,W,Weyerbach,1
Fluss,Wichte,W,Wichte,7
Fluss,Wickerbach,W,Wickerbach,1
Fluss,Wied,W,Wied,20
Fluss,Wieda,W,Wieda,11
Fluss,Wiedau,W,Wiedau,2
Fluss,Wiederitz,W,Wiederitz,1
Fluss,Wiehe,W,Wiehe,3
Fluss,Wiehl,W,Wiehl,82
Fluss,Wiele,W,Wiele,8
Fluss,Wielenbach,W,Wielenbach,7
Fluss,Wieltsee,W,Wieltsee,1
Fluss,Wiembecke,W,Wiembecke,1
Fluss,Wiera,W,Wiera,3
Fluss,Wiesau,W,Wiesau,11
Fluss,Wiesbach,W,Wiesbach,10
Fluss,Wiese,W,Wiese,778
Fluss,Wieseck,W,Wieseck,2
Fluss,Wieselbach,W,Wieselbach,1
Fluss,Wiesenbach,W,Wiesenbach,5
Fluss,Wiesenbeker Teich,W,Wiesenbeker Teich,1
Fluss,Wiesengraben,W,Wiesengraben,3
Fluss,Wiesensee,W,Wiesensee,4
Fluss,Wiesent,W,Wiesent,8
Fluss,Wiesenteich,W,Wiesenteich,1
Fluss,Wiesenteiche,W,Wiesenteiche,1
Fluss,Wieseth,W,Wieseth,1
Fluss,Wieslauf,W,Wieslauf,1
Fluss,Wieslauter,W,Wieslauter,2
Fluss,Wietze,W,Wietze,18
Fluss,Wildbach,W,Wildbach,16
Fluss,Wilde,W,Wilde,234
Fluss,Wilde Sau,W,Wilde Sau,2
Fluss,Wilde Weißeritz,W,Wilde Weißeritz,3
Fluss,Wildenbach,W,Wildenbach,1
Fluss,Wildensee,W,Wildensee,3
Fluss,Wildförstersee,W,Wildförstersee,1
Fluss,Wildsee,W,Wildsee,5
Fluss,Wilisch,W,Wilisch,4
Fluss,Wilster,W,Wilster,2
Fluss,Wilsterau,W,Wilsterau,1
Fluss,Wilzsch,W,Wilzsch,3
Fluss,Wimmelbach,W,Wimmelbach,1
Fluss,Windach,W,Windach,3
Fluss,Windbach,W,Windbach,1
Fluss,Windelsbach,W,Windelsbach,2
Fluss,Windgfällweiher,W,Windgfällweiher,4
Fluss,Windmühlenbruch,W,Windmühlenbruch,2
Fluss,Winkelbach,W,Winkelbach,1
Fluss,Winkelsee,W,Winkelsee,1
Fluss,Winterbach,W,Winterbach,9
Fluss,Wippenbach,W,Wippenbach,1
Fluss,Wipper,W,Wipper,11
Fluss,Wipse,W,Wipse,2
Fluss,Wirchensee,W,Wirchensee,2
Fluss,Wirft,W,Wirft,19
Fluss,Wische,W,Wische,7
Fluss,Wisenta,W,Wisenta,1
Fluss,Wismarbucht,W,Wismarbucht,1
Fluss,Wisper,W,Wisper,2
Fluss,Wisseler See,W,Wisseler See,2
Fluss,Wisser,W,Wisser,7
Fluss,Wittbach,W,Wittbach,2
Fluss,Wittenbach,W,Wittenbach,9
Fluss,Wittensee,W,Wittensee,3
Fluss,Wittigbach,W,Wittigbach,1
Fluss,Wittwesee,W,Wittwesee,1
Fluss,Woblitz,W,Woblitz,2
Fluss,Wockninsee,W,Wockninsee,1
Fluss,Wohl,W,Wohl,992
Fluss,Wohlbach,W,Wohlbach,1
Fluss,Wohlenberger Wiek,W,Wohlenberger Wiek,2
Fluss,Wohnbach,W,Wohnbach,3
Fluss,Wohra,W,Wohra,4
Fluss,Wöhrdener Loch,W,Wöhrdener Loch,1
Fluss,Wöhrder See,W,Wöhrder See,3
Fluss,Wolf,W,Wolf,1710
Fluss,Wolfach,W,Wolfach,26
Fluss,Wolfbach,W,Wolfbach,1
Fluss,Wolfgangsee,W,Wolfgangsee,21
Fluss,Wolfsbach,W,Wolfsbach,14
Fluss,Wolfsee,W,Wolfsee,2
Fluss,Wolfsgraben,W,Wolfsgraben,9
Fluss,Wolfssee,W,Wolfssee,2
Fluss,Wolfsteiner Ohe,W,Wolfsteiner Ohe,1
Fluss,Wolgastsee,W,Wolgastsee,1
Fluss,Wollbach,W,Wollbach,6
Fluss,Wollenbach,W,Wollenbach,1
Fluss,Wollmar,W,Wollmar,3
Fluss,Wolnzach,W,Wolnzach,6
Fluss,Wölpe,W,Wölpe,1
Fluss,Wolziger See,W,Wolziger See,4
Fluss,Wondreb,W,Wondreb,2
Fluss,Woog,W,Woog,10
Fluss,Woogbach,W,Woogbach,2
Fluss,Wormke,W,Wormke,1
Fluss,Wörnitz,W,Wörnitz,7
Fluss,Wörpe,W,Wörpe,2
Fluss,Wörthbach,W,Wörthbach,2
Fluss,Wörther See,W,Wörther See,1
Fluss,Wörthsee,W,Wörthsee,9
Fluss,Wostra,W,Wostra,1
Fluss,Wublitz,W,Wublitz,1
Fluss,Wuhle,W,Wuhle,8
Fluss,Wümme,W,Wümme,50
Fluss,Wupper,W,Wupper,40
Fluss,Wuppertalsperre,W,Wuppertalsperre,1
Fluss,Wurm,W,Wurm,133
Fluss,Würm,W,Würm,19
Fluss,Wurmbach,W,Wurmbach,1
Fluss,Würmkanal,W,Würmkanal,2
Fluss,Würmsee,W,Würmsee,3
Fluss,Würschnitz,W,Würschnitz,1
Fluss,Würzbach,W,Würzbach,5
Fluss,Würzbacher Weiher,W,Würzbacher Weiher,2
Fluss,Wüster,W,Wüster,6
Fluss,Wustrowsee,W,Wustrowsee,1
Fluss,Wutach,W,Wutach,15
Fluss,Wyhra,W,Wyhra,4
Fluss,Xantener Nordsee,X,Xantener Nordsee,2
Fluss,Xantener Südsee,X,Xantener Südsee,8
Fluss,Xantener Südsee,X,Xantener Südsee,8
Fluss,Zaber,Z,Zaber,1
Fluss,Zahme Gera,Z,Zahme Gera,1
Fluss,Zahna,Z,Zahna,12
Fluss,Zahrensee,Z,Zahrensee,1
Fluss,Zapfenbach,Z,Zapfenbach,1
Fluss,Zartenbach,Z,Zartenbach,1
Fluss,Zaubach,Z,Zaubach,1
Fluss,Zeitlbach,Z,Zeitlbach,1
Fluss,Zellbach,Z,Zellbach,1
Fluss,Zeller Bach,Z,Zeller Bach,1
Fluss,Zeller See,Z,Zeller See,2
Fluss,Zellersee,Z,Zellersee,1
Fluss,Zellsee,Z,Zellsee,1
Fluss,Zenn,Z,Zenn,1
Fluss,Zermützelsee,Z,Zermützelsee,1
Fluss,Zethaubach,Z,Zethaubach,1
Fluss,Zettlitz,Z,Zettlitz,2
Fluss,Zeuthener See,Z,Zeuthener See,1
Fluss,Zeyern,Z,Zeyern,1
Fluss,Ziebach,Z,Ziebach,3
Fluss,Ziegelbach,Z,Ziegelbach,2
Fluss,Ziegelgraben,Z,Ziegelgraben,1
Fluss,Ziegelsee,Z,Ziegelsee,2
Fluss,Ziegelteich,Z,Ziegelteich,3
Fluss,Zierker See,Z,Zierker See,1
Fluss,Ziese,Z,Ziese,1
Fluss,Zillbach,Z,Zillbach,2
Fluss,Zillierbachtalsperre,Z,Zillierbachtalsperre,1
Fluss,Zimmerbach,Z,Zimmerbach,1
Fluss,Zingergraben,Z,Zingergraben,1
Fluss,Zingster Strom,Z,Zingster Strom,1
Fluss,Zinsbach,Z,Zinsbach,1
Fluss,Zinse,Z,Zinse,3
Fluss,Zollbach,Z,Zollbach,1
Fluss,Zollkanal,Z,Zollkanal,2
Fluss,Zorge,Z,Zorge,4
Fluss,Zottbach,Z,Zottbach,1
Fluss,Zotzensee,Z,Zotzensee,1
Fluss,Zschampert,Z,Zschampert,1
Fluss,Zschopau,Z,Zschopau,49
Fluss,Zugbach,Z,Zugbach,1
Fluss,Zuleiter,Z,Zuleiter,1
Fluss,Zülowgraben,Z,Zülowgraben,1
Fluss,Zülowkanal,Z,Zülowkanal,1
Fluss,Zusam,Z,Zusam,1
Fluss,Zwanzigfüßergraben,Z,Zwanzigfüßergraben,1
Fluss,Zweifelbach,Z,Zweifelbach,1
Fluss,Zweigkanal,Z,Zweigkanal,4
Fluss,Zwenkauer See,Z,Zwenkauer See,2
Fluss,Zwickauer Mulde,Z,Zwickauer Mulde,26
Fluss,Zwickauer Mulde,Z,Zwickauer Mulde,26
Fluss,Zwischenahner Meer,Z,Zwischenahner Meer,8
Fluss,Zwischenahner Meer,Z,Zwischenahner Meer,8
Fluss,Zwochauer See,Z,Zwochauer See,1
Fluss,Zwönitz,Z,Zwönitz,25
Fluss,Zwota,Z,Zwota,9
Stadt,March,M,March,86
Stadt,Aach,A,Aach,17
Stadt,Aachen,A,Aachen,1381
Stadt,Aalen,A,Aalen,423
Stadt,Aarbergen,A,Aarbergen,3
Stadt,Abenberg,A,Abenberg,5
Stadt,Abensberg,A,Abensberg,28
Stadt,Abentheuer,A,Abentheuer,4
Stadt,Absberg,A,Absberg,3
Stadt,Abstatt,A,Abstatt,8
Stadt,Abtsgmünd,A,Abtsgmünd,4
Stadt,Abtswind,A,Abtswind,6
Stadt,Abtweiler,A,Abtweiler,1
Stadt,Achberg,A,Achberg,5
Stadt,Achern,A,Achern,68
Stadt,Achim,A,Achim,287
Stadt,Achslach,A,Achslach,5
Stadt,Achstetten,A,Achstetten,2
Stadt,Acht,A,Acht,894
Stadt,Achtelsbach,A,Achtelsbach,1
Stadt,Achterwehr,A,Achterwehr,7
Stadt,Achtrup,A,Achtrup,1
Stadt,Adelberg,A,Adelberg,6
Stadt,Adelebsen,A,Adelebsen,10
Stadt,Adelheidsdorf,A,Adelheidsdorf,2
Stadt,Adelmannsfelden,A,Adelmannsfelden,2
Stadt,Adelschlag,A,Adelschlag,1
Stadt,Adelsdorf,A,Adelsdorf,3
Stadt,Adelsheim,A,Adelsheim,10
Stadt,Adelshofen,A,Adelshofen,2
Stadt,Adelsried,A,Adelsried,4
Stadt,Adelzhausen,A,Adelzhausen,6
Stadt,Adenau,A,Adenau,20
Stadt,Adenbüttel,A,Adenbüttel,2
Stadt,Adendorf,A,Adendorf,9
Stadt,Adlkofen,A,Adlkofen,6
Stadt,Admannshagen-Bargeshagen,A,Admannshagen-Bargeshagen,2
Stadt,Aerzen,A,Aerzen,7
Stadt,Affalterbach,A,Affalterbach,13
Stadt,Affing,A,Affing,4
Stadt,Affinghausen,A,Affinghausen,5
Stadt,Affler,A,Affler,1
Stadt,Agathenburg,A,Agathenburg,4
Stadt,Aglasterhausen,A,Aglasterhausen,4
Stadt,Aham,A,Aham,3
Stadt,Ahaus,A,Ahaus,76
Stadt,Ahausen,A,Ahausen,7
Stadt,Ahlbeck,A,Ahlbeck,11
Stadt,Ahlden,A,Ahlden,9
Stadt,Ahlefeld-Bistensee,A,Ahlefeld-Bistensee,2
Stadt,Ahlen,A,Ahlen,104
Stadt,Ahlerstedt,A,Ahlerstedt,6
Stadt,Ahlsdorf,A,Ahlsdorf,2
Stadt,Ahnatal,A,Ahnatal,9
Stadt,Ahnsbeck,A,Ahnsbeck,5
Stadt,Ahnsen,A,Ahnsen,3
Stadt,Aholming,A,Aholming,4
Stadt,Ahorn,A,Ahorn,65
Stadt,Ahorntal,A,Ahorntal,4
Stadt,Ahrbrück,A,Ahrbrück,8
Stadt,Ahrensbök,A,Ahrensbök,8
Stadt,Ahrensburg,A,Ahrensburg,65
Stadt,Ahrensfelde,A,Ahrensfelde,22
Stadt,Ahrenshoop,A,Ahrenshoop,11
Stadt,Aicha vorm Wald,A,Aicha vorm Wald,1
Stadt,Aichach,A,Aichach,25
Stadt,Aichelberg,A,Aichelberg,10
Stadt,Aichen,A,Aichen,3
Stadt,Aichhalden,A,Aichhalden,2
Stadt,Aichstetten,A,Aichstetten,4
Stadt,Aichtal,A,Aichtal,7
Stadt,Aichwald,A,Aichwald,7
Stadt,Aidenbach,A,Aidenbach,3
Stadt,Aidhausen,A,Aidhausen,2
Stadt,Aidlingen,A,Aidlingen,10
Stadt,Aiglsbach,A,Aiglsbach,3
Stadt,Ailertchen,A,Ailertchen,1
Stadt,Ainring,A,Ainring,4
Stadt,Aiterhofen,A,Aiterhofen,4
Stadt,Aitern,A,Aitern,3
Stadt,Aitrach,A,Aitrach,10
Stadt,Aitrang,A,Aitrang,5
Stadt,Aland,A,Aland,10
Stadt,Albbruck,A,Albbruck,4
Stadt,Albersdorf,A,Albersdorf,11
Stadt,Albershausen,A,Albershausen,1
Stadt,Albersweiler,A,Albersweiler,2
Stadt,Albertshofen,A,Albertshofen,2
Stadt,Albessen,A,Albessen,1
Stadt,Albig,A,Albig,3
Stadt,Albstadt,A,Albstadt,64
Stadt,Aldenhoven,A,Aldenhoven,10
Stadt,Aldersbach,A,Aldersbach,4
Stadt,Aldingen,A,Aldingen,16
Stadt,Alerheim,A,Alerheim,3
Stadt,Alesheim,A,Alesheim,2
Stadt,Alf,A,Alf,54
Stadt,Alfdorf,A,Alfdorf,6
Stadt,Alfeld,A,Alfeld,33
Stadt,Alfhausen,A,Alfhausen,18
Stadt,Alflen,A,Alflen,2
Stadt,Alfstedt,A,Alfstedt,1
Stadt,Alfter,A,Alfter,39
Stadt,Algermissen,A,Algermissen,10
Stadt,Alheim,A,Alheim,3
Stadt,Alken,A,Alken,5
Stadt,Alkersleben,A,Alkersleben,1
Stadt,Alkersum,A,Alkersum,1
Stadt,Allenbach,A,Allenbach,5
Stadt,Allendorf,A,Allendorf,25
Stadt,Allensbach,A,Allensbach,54
Stadt,Allersberg,A,Allersberg,6
Stadt,Allershausen,A,Allershausen,17
Stadt,Alleshausen,A,Alleshausen,2
Stadt,Alling,A,Alling,9
Stadt,Allmannshofen,A,Allmannshofen,1
Stadt,Allmannsweiler,A,Allmannsweiler,4
Stadt,Allmendingen,A,Allmendingen,7
Stadt,Allmersbach im Tal,A,Allmersbach im Tal,2
Stadt,Allstedt,A,Allstedt,7
Stadt,Almdorf,A,Almdorf,4
Stadt,Almersbach,A,Almersbach,1
Stadt,Alpen,A,Alpen,841
Stadt,Alpenrod,A,Alpenrod,3
Stadt,Alperstedt,A,Alperstedt,1
Stadt,Alpirsbach,A,Alpirsbach,14
Stadt,Alsbach,A,Alsbach,4
Stadt,Alsbach-Hähnlein,A,Alsbach-Hähnlein,3
Stadt,Alsdorf,A,Alsdorf,39
Stadt,Alsenz,A,Alsenz,10
Stadt,Alsfeld,A,Alsfeld,33
Stadt,Alsheim,A,Alsheim,4
Stadt,Alt Bukow,A,Alt Bukow,1
Stadt,Alt Krenzlin,A,Alt Krenzlin,2
Stadt,Alt Meteln,A,Alt Meteln,2
Stadt,Alt Schwerin,A,Alt Schwerin,1
Stadt,Alt Tellin,A,Alt Tellin,1
Stadt,Alt Tucheband,A,Alt Tucheband,1
Stadt,Altbach,A,Altbach,6
Stadt,Altdöbern,A,Altdöbern,12
Stadt,Altdorf,A,Altdorf,98
Stadt,Altefähr,A,Altefähr,8
Stadt,Alteglofsheim,A,Alteglofsheim,6
Stadt,Altena,A,Altena,89
Stadt,Altenahr,A,Altenahr,15
